Name,Type,Cation,Anion,Smiles,"Temperature, K","Pressure, kPa",ActualValue,ErrorValue
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CCCC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CCCC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,325.1,101.325,0.697,0.042
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CCCC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CCCC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,331.3,101.325,0.846,0.051
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CCCC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CCCC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,340.6,101.325,1.027,0.062
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CCCC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CCCC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,347.4,101.325,1.244,0.075
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CCCC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CCCC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,355,101.325,1.473,0.088
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CCCC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CCCC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,363.5,101.325,1.664,0.1
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CCCC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CCCC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,374.1,101.325,2.071,0.12
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CCCC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CCCC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,384.2,101.325,2.452,0.15
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CCCC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CCCC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,399.3,101.325,2.977,0.18
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CCCC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CCCC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,408.7,101.325,3.355,0.2
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CCCC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CCCC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,420,101.325,3.789,0.23
1-ethyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,363,101.325,2.18,0.04
1-ethyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,363.25,101.325,2.18,0.04
1-ethyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,368.25,101.325,2.37,0.05
1-ethyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,373,101.325,2.55,0.05
1-ethyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,373.45,101.325,2.56,0.05
1-ethyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,378.15,101.325,2.75,0.06
1-ethyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,383.1,101.325,2.96,0.06
1-ethyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,383.55,101.325,2.96,0.06
1-ethyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,388.55,101.325,3.16,0.06
1-ethyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,393.1,101.325,3.39,0.07
1-ethyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,393.55,101.325,3.4,0.07
1-ethyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,398.25,101.325,3.6,0.07
1-ethyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,403.1,101.325,3.84,0.08
1-ethyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,403.15,101.325,3.85,0.08
1-ethyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,408.35,101.325,4.06,0.08
1-ethyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,413.1,101.325,4.3,0.09
1-ethyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,413.75,101.325,4.31,0.09
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CCCC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CCCC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,273.15,101.325,0.0741,0.003
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CCCC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CCCC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,278.15,101.325,0.1012,0.0041
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CCCC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CCCC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,283.15,101.325,0.1343,0.0054
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CCCC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CCCC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,288.15,101.325,0.1745,0.007
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CCCC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CCCC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,293.14,101.325,0.2212,0.0089
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CCCC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CCCC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,298.14,101.325,0.276,0.011
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CCCC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CCCC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,298.15,101.325,0.275,0.011
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CCCC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CCCC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,303.15,101.325,0.338,0.013
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CCCC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CCCC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,313.15,101.325,0.486,0.019
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CCCC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CCCC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,323.14,101.325,0.667,0.027
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CCCC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CCCC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,333.15,101.325,0.879,0.035
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CCCC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CCCC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,343.14,101.325,1.122,0.045
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CCCC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CCCC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,353.15,101.325,1.392,0.056
1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CCC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CCC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,288.15,101.3,0.263,0.005
1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CCC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CCC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,293.15,101.3,0.328,0.007
1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CCC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CCC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,298.15,101.3,0.401,0.008
1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CCC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CCC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,303.15,101.3,0.483,0.01
1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CCC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CCC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,308.15,101.3,0.576,0.012
1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CCC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CCC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,313.15,101.3,0.675,0.014
1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CCC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CCC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,318.15,101.3,0.793,0.016
1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CCC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CCC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,323.15,101.3,0.919,0.018
1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CCC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CCC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,328.15,101.3,1.05,0.02
1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CCC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CCC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,333.15,101.3,1.19,0.02
1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CCC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CCC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,338.15,101.3,1.33,0.03
1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CCC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CCC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,343.15,101.3,1.51,0.03
1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,pyrrolidinium,C[N+]1(CCC)CCCC1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1(CCC)CCCC1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,348.15,101.3,1.67,0.03
N-ethyl-N-methylpyrrolidinium ethylphosphonate,pyrrolidinium,C[N+]1(CC)CCCC1,[O-]P(OCC)=O,C[N+]1(CC)CCCC1.[O-]P(OCC)=O,293.18,101.325,0.208,0.008
N-ethyl-N-methylpyrrolidinium ethylphosphonate,pyrrolidinium,C[N+]1(CC)CCCC1,[O-]P(OCC)=O,C[N+]1(CC)CCCC1.[O-]P(OCC)=O,295.63,101.325,0.223,0.009
N-ethyl-N-methylpyrrolidinium ethylphosphonate,pyrrolidinium,C[N+]1(CC)CCCC1,[O-]P(OCC)=O,C[N+]1(CC)CCCC1.[O-]P(OCC)=O,298.13,101.325,0.239,0.01
N-ethyl-N-methylpyrrolidinium ethylphosphonate,pyrrolidinium,C[N+]1(CC)CCCC1,[O-]P(OCC)=O,C[N+]1(CC)CCCC1.[O-]P(OCC)=O,300.63,101.325,0.256,0.01
N-ethyl-N-methylpyrrolidinium ethylphosphonate,pyrrolidinium,C[N+]1(CC)CCCC1,[O-]P(OCC)=O,C[N+]1(CC)CCCC1.[O-]P(OCC)=O,303.13,101.325,0.275,0.011
N-ethyl-N-methylpyrrolidinium ethylphosphonate,pyrrolidinium,C[N+]1(CC)CCCC1,[O-]P(OCC)=O,C[N+]1(CC)CCCC1.[O-]P(OCC)=O,305.63,101.325,0.294,0.012
N-ethyl-N-methylpyrrolidinium ethylphosphonate,pyrrolidinium,C[N+]1(CC)CCCC1,[O-]P(OCC)=O,C[N+]1(CC)CCCC1.[O-]P(OCC)=O,308.13,101.325,0.316,0.013
N-ethyl-N-methylpyrrolidinium ethylphosphonate,pyrrolidinium,C[N+]1(CC)CCCC1,[O-]P(OCC)=O,C[N+]1(CC)CCCC1.[O-]P(OCC)=O,310.63,101.325,0.338,0.014
N-ethyl-N-methylpyrrolidinium ethylphosphonate,pyrrolidinium,C[N+]1(CC)CCCC1,[O-]P(OCC)=O,C[N+]1(CC)CCCC1.[O-]P(OCC)=O,313.13,101.325,0.363,0.015
N-ethyl-N-methylpyrrolidinium ethylphosphonate,pyrrolidinium,C[N+]1(CC)CCCC1,[O-]P(OCC)=O,C[N+]1(CC)CCCC1.[O-]P(OCC)=O,315.63,101.325,0.389,0.016
N-ethyl-N-methylpyrrolidinium ethylphosphonate,pyrrolidinium,C[N+]1(CC)CCCC1,[O-]P(OCC)=O,C[N+]1(CC)CCCC1.[O-]P(OCC)=O,318.13,101.325,0.416,0.017
N-ethyl-N-methylpyrrolidinium ethylphosphonate,pyrrolidinium,C[N+]1(CC)CCCC1,[O-]P(OCC)=O,C[N+]1(CC)CCCC1.[O-]P(OCC)=O,320.63,101.325,0.446,0.018
N-ethyl-N-methylpyrrolidinium ethylphosphonate,pyrrolidinium,C[N+]1(CC)CCCC1,[O-]P(OCC)=O,C[N+]1(CC)CCCC1.[O-]P(OCC)=O,323.13,101.325,0.478,0.019
N-methyl-N-octylpyrrolidinium octylphosphonate,pyrrolidinium,C[N+]1(CCCCCCCC)CCCC1,[O-]P(OCCCCCCCC)=O,C[N+]1(CCCCCCCC)CCCC1.[O-]P(OCCCCCCCC)=O,293.18,101.325,0.031,0.001
N-methyl-N-octylpyrrolidinium octylphosphonate,pyrrolidinium,C[N+]1(CCCCCCCC)CCCC1,[O-]P(OCCCCCCCC)=O,C[N+]1(CCCCCCCC)CCCC1.[O-]P(OCCCCCCCC)=O,295.63,101.325,0.032,0.001
N-methyl-N-octylpyrrolidinium octylphosphonate,pyrrolidinium,C[N+]1(CCCCCCCC)CCCC1,[O-]P(OCCCCCCCC)=O,C[N+]1(CCCCCCCC)CCCC1.[O-]P(OCCCCCCCC)=O,298.13,101.325,0.034,0.001
N-methyl-N-octylpyrrolidinium octylphosphonate,pyrrolidinium,C[N+]1(CCCCCCCC)CCCC1,[O-]P(OCCCCCCCC)=O,C[N+]1(CCCCCCCC)CCCC1.[O-]P(OCCCCCCCC)=O,300.63,101.325,0.036,0.002
N-methyl-N-octylpyrrolidinium octylphosphonate,pyrrolidinium,C[N+]1(CCCCCCCC)CCCC1,[O-]P(OCCCCCCCC)=O,C[N+]1(CCCCCCCC)CCCC1.[O-]P(OCCCCCCCC)=O,303.13,101.325,0.038,0.002
N-methyl-N-octylpyrrolidinium octylphosphonate,pyrrolidinium,C[N+]1(CCCCCCCC)CCCC1,[O-]P(OCCCCCCCC)=O,C[N+]1(CCCCCCCC)CCCC1.[O-]P(OCCCCCCCC)=O,305.63,101.325,0.04,0.002
N-methyl-N-octylpyrrolidinium octylphosphonate,pyrrolidinium,C[N+]1(CCCCCCCC)CCCC1,[O-]P(OCCCCCCCC)=O,C[N+]1(CCCCCCCC)CCCC1.[O-]P(OCCCCCCCC)=O,308.13,101.325,0.042,0.002
N-methyl-N-octylpyrrolidinium octylphosphonate,pyrrolidinium,C[N+]1(CCCCCCCC)CCCC1,[O-]P(OCCCCCCCC)=O,C[N+]1(CCCCCCCC)CCCC1.[O-]P(OCCCCCCCC)=O,310.63,101.325,0.044,0.002
N-methyl-N-octylpyrrolidinium octylphosphonate,pyrrolidinium,C[N+]1(CCCCCCCC)CCCC1,[O-]P(OCCCCCCCC)=O,C[N+]1(CCCCCCCC)CCCC1.[O-]P(OCCCCCCCC)=O,313.13,101.325,0.046,0.002
N-methyl-N-octylpyrrolidinium octylphosphonate,pyrrolidinium,C[N+]1(CCCCCCCC)CCCC1,[O-]P(OCCCCCCCC)=O,C[N+]1(CCCCCCCC)CCCC1.[O-]P(OCCCCCCCC)=O,315.63,101.325,0.048,0.002
N-methyl-N-octylpyrrolidinium octylphosphonate,pyrrolidinium,C[N+]1(CCCCCCCC)CCCC1,[O-]P(OCCCCCCCC)=O,C[N+]1(CCCCCCCC)CCCC1.[O-]P(OCCCCCCCC)=O,318.13,101.325,0.051,0.002
N-methyl-N-octylpyrrolidinium octylphosphonate,pyrrolidinium,C[N+]1(CCCCCCCC)CCCC1,[O-]P(OCCCCCCCC)=O,C[N+]1(CCCCCCCC)CCCC1.[O-]P(OCCCCCCCC)=O,320.63,101.325,0.053,0.002
N-methyl-N-octylpyrrolidinium octylphosphonate,pyrrolidinium,C[N+]1(CCCCCCCC)CCCC1,[O-]P(OCCCCCCCC)=O,C[N+]1(CCCCCCCC)CCCC1.[O-]P(OCCCCCCCC)=O,323.13,101.325,0.056,0.002
N-hexyl-N-methylpyrrolidinium hexylphosphonate,pyrrolidinium,C[N+]1(CCCCCC)CCCC1,[O-]P(OCCCCCC)=O,C[N+]1(CCCCCC)CCCC1.[O-]P(OCCCCCC)=O,293.18,101.325,0.034,0.001
N-hexyl-N-methylpyrrolidinium hexylphosphonate,pyrrolidinium,C[N+]1(CCCCCC)CCCC1,[O-]P(OCCCCCC)=O,C[N+]1(CCCCCC)CCCC1.[O-]P(OCCCCCC)=O,295.63,101.325,0.035,0.002
N-hexyl-N-methylpyrrolidinium hexylphosphonate,pyrrolidinium,C[N+]1(CCCCCC)CCCC1,[O-]P(OCCCCCC)=O,C[N+]1(CCCCCC)CCCC1.[O-]P(OCCCCCC)=O,298.13,101.325,0.037,0.002
N-hexyl-N-methylpyrrolidinium hexylphosphonate,pyrrolidinium,C[N+]1(CCCCCC)CCCC1,[O-]P(OCCCCCC)=O,C[N+]1(CCCCCC)CCCC1.[O-]P(OCCCCCC)=O,300.63,101.325,0.039,0.002
N-hexyl-N-methylpyrrolidinium hexylphosphonate,pyrrolidinium,C[N+]1(CCCCCC)CCCC1,[O-]P(OCCCCCC)=O,C[N+]1(CCCCCC)CCCC1.[O-]P(OCCCCCC)=O,303.13,101.325,0.041,0.002
N-hexyl-N-methylpyrrolidinium hexylphosphonate,pyrrolidinium,C[N+]1(CCCCCC)CCCC1,[O-]P(OCCCCCC)=O,C[N+]1(CCCCCC)CCCC1.[O-]P(OCCCCCC)=O,305.63,101.325,0.043,0.002
N-hexyl-N-methylpyrrolidinium hexylphosphonate,pyrrolidinium,C[N+]1(CCCCCC)CCCC1,[O-]P(OCCCCCC)=O,C[N+]1(CCCCCC)CCCC1.[O-]P(OCCCCCC)=O,308.13,101.325,0.045,0.002
N-hexyl-N-methylpyrrolidinium hexylphosphonate,pyrrolidinium,C[N+]1(CCCCCC)CCCC1,[O-]P(OCCCCCC)=O,C[N+]1(CCCCCC)CCCC1.[O-]P(OCCCCCC)=O,310.63,101.325,0.047,0.002
N-hexyl-N-methylpyrrolidinium hexylphosphonate,pyrrolidinium,C[N+]1(CCCCCC)CCCC1,[O-]P(OCCCCCC)=O,C[N+]1(CCCCCC)CCCC1.[O-]P(OCCCCCC)=O,313.13,101.325,0.05,0.002
